venue,era,year,title,doi,dblp_key,canonical_source
ICLR,pre_gpt,2017,Learning to Compose Words into Sentences with Reinforcement Learning,,conf/iclr/YogatamaBDGL17,DBLP
ICLR,pre_gpt,2017,Learning to Discover Sparse Graphical Models,,conf/iclr/BelilovskyKVB17,DBLP
ICLR,pre_gpt,2017,Learning to Generate Samples from Noise through Infusion Training,,conf/iclr/BordesHV17,DBLP
ICLR,pre_gpt,2017,Learning to Navigate in Complex Environments,,conf/iclr/MirowskiPVSBBDG17,DBLP
ICLR,pre_gpt,2017,Learning to Optimize,,conf/iclr/LiM17,DBLP
ICLR,pre_gpt,2017,Learning to Perform Physics Experiments via Deep Reinforcement Learning,,conf/iclr/DenilAKEBF17,DBLP
ICLR,pre_gpt,2017,Learning to Play in a Day: Faster Deep Reinforcement Learning by Optimality Tightening,,conf/iclr/He0S017,DBLP
ICLR,pre_gpt,2017,"Learning to Query, Reason, and Answer Questions On Ambiguous Texts",,conf/iclr/GuoKRBCKTTS17,DBLP
ICLR,pre_gpt,2017,Learning to Remember Rare Events,,conf/iclr/KaiserNRB17,DBLP
ICLR,pre_gpt,2017,Learning to Repeat: Fine Grained Action Repetition for Deep Reinforcement Learning,,conf/iclr/SharmaLR17,DBLP
ICLR,pre_gpt,2017,Learning to superoptimize programs,,conf/iclr/BunelDKTK17,DBLP
ICLR,pre_gpt,2017,Lie-Access Neural Turing Machines,,conf/iclr/YangR17,DBLP
ICLR,pre_gpt,2017,Lifelong Perceptual Programming By Example,,conf/iclr/GauntBKT17,DBLP
ICLR,pre_gpt,2017,Loss is its own Reward: Self-Supervision for Reinforcement Learning,,conf/iclr/ShelhamerMAD17,DBLP
ICLR,pre_gpt,2017,Loss-aware Binarization of Deep Networks,,conf/iclr/HouYK17,DBLP
ICLR,pre_gpt,2017,Lossy Image Compression with Compressive Autoencoders,,conf/iclr/TheisSCH17,DBLP
ICLR,pre_gpt,2017,Machine Comprehension Using Match-LSTM and Answer Pointer,,conf/iclr/Wang017a,DBLP
ICLR,pre_gpt,2017,Making Neural Programming Architectures Generalize via Recursion,,conf/iclr/CaiSS17,DBLP
ICLR,pre_gpt,2017,Maximum Entropy Flow Networks,,conf/iclr/Loaiza-GanemGC17,DBLP
ICLR,pre_gpt,2017,Mean teachers are better role models: Weight-averaged consistency targets improve semi-supervised deep learning results,,conf/iclr/TarvainenV17,DBLP
ICLR,pre_gpt,2017,Memory Matching Networks for Genomic Sequence Classification,,conf/iclr/LanchantinSQ17,DBLP
ICLR,pre_gpt,2017,Metacontrol for Adaptive Imagination-Based Optimization,,conf/iclr/HamrickBPVHB17,DBLP
ICLR,pre_gpt,2017,Mode Regularized Generative Adversarial Networks,,conf/iclr/CheLJBL17,DBLP
ICLR,pre_gpt,2017,Mollifying Networks,,conf/iclr/GulcehreMVB17,DBLP
ICLR,pre_gpt,2017,Multi-Agent Cooperation and the Emergence of (Natural) Language,,conf/iclr/LazaridouPB17,DBLP
ICLR,pre_gpt,2017,Multi-view Recurrent Neural Acoustic Word Embeddings,,conf/iclr/HeWL17,DBLP
ICLR,pre_gpt,2017,Multilayer Recurrent Network Models of Primate Retinal Ganglion Cell Responses,,conf/iclr/BattyMBHSLCP17,DBLP
ICLR,pre_gpt,2017,Multiplicative LSTM for sequence modelling,,conf/iclr/Krause0RL17,DBLP
ICLR,pre_gpt,2017,Natural Language Generation in Dialogue using Lexicalized and Delexicalized Data,,conf/iclr/SharmaHSSB17,DBLP
ICLR,pre_gpt,2017,Neu0,,conf/iclr/RABIB17,DBLP
ICLR,pre_gpt,2017,Neural Architecture Search with Reinforcement Learning,,conf/iclr/ZophL17,DBLP
ICLR,pre_gpt,2017,Neural Combinatorial Optimization with Reinforcement Learning,,conf/iclr/BelloPL0B17,DBLP
ICLR,pre_gpt,2017,Neural Expectation Maximization,,conf/iclr/GreffSS17a,DBLP
ICLR,pre_gpt,2017,Neural Functional Programming,,conf/iclr/FeserBGT17,DBLP
ICLR,pre_gpt,2017,Neural Photo Editing with Introspective Adversarial Networks,,conf/iclr/BrockLRW17,DBLP
ICLR,pre_gpt,2017,Neural Program Lattices,,conf/iclr/LiTGBK17,DBLP
ICLR,pre_gpt,2017,Neuro-Symbolic Program Synthesis,,conf/iclr/ParisottoMS0ZK17,DBLP
ICLR,pre_gpt,2017,Neurogenesis-Inspired Dictionary Learning: Online Model Adaption in a Changing World,,conf/iclr/GargRCL17,DBLP
ICLR,pre_gpt,2017,Nonparametric Neural Networks,,conf/iclr/PhilippC17,DBLP
ICLR,pre_gpt,2017,Normalizing the Normalizers: Comparing and Extending Network Normalization Schemes,,conf/iclr/RenLUSZ17,DBLP
ICLR,pre_gpt,2017,"Offline bilingual word vectors, orthogonal transformations and the inverted softmax",,conf/iclr/SmithTHH17,DBLP
ICLR,pre_gpt,2017,On Detecting Adversarial Perturbations,,conf/iclr/MetzenGFB17,DBLP
ICLR,pre_gpt,2017,On Hyperparameter Optimization in Learning Systems,,conf/iclr/FranceschiDFP17,DBLP
ICLR,pre_gpt,2017,On Improving the Numerical Stability of Winograd Convolutions,,conf/iclr/VincentSFGD17,DBLP
ICLR,pre_gpt,2017,On Large-Batch Training for Deep Learning: Generalization Gap and Sharp Minima,,conf/iclr/KeskarMNST17,DBLP
ICLR,pre_gpt,2017,On Robust Concepts and Small Neural Nets,,conf/iclr/0001K17,DBLP
ICLR,pre_gpt,2017,On the Quantitative Analysis of Decoder-Based Generative Models,,conf/iclr/WuBSG17,DBLP
ICLR,pre_gpt,2017,Online Bayesian Transfer Learning for Sequential Data Modeling,,conf/iclr/JainiCCLMRSTTP17,DBLP
ICLR,pre_gpt,2017,Online Multi-Task Learning Using Active Sampling,,conf/iclr/SharmaR17,DBLP
ICLR,pre_gpt,2017,Online Structure Learning for Sum-Product Networks with Gaussian Leaves,,conf/iclr/HsuKP17,DBLP
ICLR,pre_gpt,2017,Optimal Binary Autoencoding with Pairwise Correlations,,conf/iclr/Balsubramani17,DBLP
ICLR,pre_gpt,2017,Optimization as a Model for Few-Shot Learning,,conf/iclr/RaviL17,DBLP
ICLR,pre_gpt,2017,Out-of-class novelty generation: an experimental foundation,,conf/iclr/ChertiKK17a,DBLP
ICLR,pre_gpt,2017,Outrageously Large Neural Networks: The Sparsely-Gated Mixture-of-Experts Layer,,conf/iclr/ShazeerMMDLHD17,DBLP
ICLR,pre_gpt,2017,Paleo: A Performance Model for Deep Neural Networks,,conf/iclr/QiST17,DBLP
ICLR,pre_gpt,2017,Particle Value Functions,,conf/iclr/MaddisonLTHDMT17,DBLP
ICLR,pre_gpt,2017,Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,,conf/iclr/ZagoruykoK17,DBLP
ICLR,pre_gpt,2017,Perception Updating Networks: On architectural constraints for interpretable video generative models,,conf/iclr/SantanaP17,DBLP
ICLR,pre_gpt,2017,Performance guarantees for transferring representations,,conf/iclr/McNamaraB17,DBLP
ICLR,pre_gpt,2017,PixelCNN++: Improving the PixelCNN with Discretized Logistic Mixture Likelihood and Other Modifications,,conf/iclr/SalimansK0K17,DBLP
ICLR,pre_gpt,2017,PixelVAE: A Latent Variable Model for Natural Images,,conf/iclr/GulrajaniKATVVC17,DBLP
ICLR,pre_gpt,2017,Pl@ntNet app in the era of deep learning,,conf/iclr/AffouardGBLJ17,DBLP
ICLR,pre_gpt,2017,Playing SNES in the Retro Learning Environment,,conf/iclr/BhonkerRH17,DBLP
ICLR,pre_gpt,2017,Pointer Sentinel Mixture Models,,conf/iclr/MerityX0S17,DBLP
ICLR,pre_gpt,2017,Precise Recovery of Latent Vectors from Generative Adversarial Networks,,conf/iclr/LiptonT17,DBLP
ICLR,pre_gpt,2017,Predicting Medications from Diagnostic Codes with Recurrent Neural Networks,,conf/iclr/BajorL17,DBLP
ICLR,pre_gpt,2017,Program Synthesis for Character Level Language Modeling,,conf/iclr/BielikRV17,DBLP
ICLR,pre_gpt,2017,Programming With a Differentiable Forth Interpreter,,conf/iclr/BosnjakRN017,DBLP
ICLR,pre_gpt,2017,Pruning Convolutional Neural Networks for Resource Efficient Inference,,conf/iclr/MolchanovTKAK17,DBLP
ICLR,pre_gpt,2017,Pruning Filters for Efficient ConvNets,,conf/iclr/0022KDSG17,DBLP
ICLR,pre_gpt,2017,Q-Prop: Sample-Efficient Policy Gradient with An Off-Policy Critic,,conf/iclr/GuLGTL17,DBLP
ICLR,pre_gpt,2017,Quasi-Recurrent Neural Networks,,conf/iclr/0002MXS17,DBLP
ICLR,pre_gpt,2017,Query-Reduction Networks for Question Answering,,conf/iclr/SeoMFH17,DBLP
ICLR,pre_gpt,2017,"REBAR: Low-variance, unbiased gradient estimates for discrete latent variable models",,conf/iclr/TuckerMMS17,DBLP
ICLR,pre_gpt,2017,Reasoning with Memory Augmented Neural Networks for Language Comprehension,,conf/iclr/MunkhdalaiY17,DBLP
ICLR,pre_gpt,2017,Recurrent Batch Normalization,,conf/iclr/CooijmansBLGC17,DBLP
ICLR,pre_gpt,2017,Recurrent Environment Simulators,,conf/iclr/ChiappaRWM17,DBLP
ICLR,pre_gpt,2017,Recurrent Hidden Semi-Markov Model,,conf/iclr/DaiDZLS17,DBLP
ICLR,pre_gpt,2017,Recurrent Mixture Density Network for Spatiotemporal Visual Attention,,conf/iclr/BazzaniLT17,DBLP
ICLR,pre_gpt,2017,Recurrent Normalization Propagation,,conf/iclr/LaurentBV17,DBLP
ICLR,pre_gpt,2017,Regularizing CNNs with Locally Constrained Decorrelations,,conf/iclr/Rodriguez0CGR17,DBLP
ICLR,pre_gpt,2017,Regularizing Neural Networks by Penalizing Confident Output Distributions,,conf/iclr/PereyraTCKH17,DBLP
ICLR,pre_gpt,2017,Reinforcement Learning through Asynchronous Advantage Actor-Critic on a GPU,,conf/iclr/BabaeizadehFTCK17,DBLP
ICLR,pre_gpt,2017,Reinforcement Learning with Unsupervised Auxiliary Tasks,,conf/iclr/JaderbergMCSLSK17,DBLP
ICLR,pre_gpt,2017,Reinterpreting Importance-Weighted Autoencoders,,conf/iclr/CremerMD17,DBLP
ICLR,pre_gpt,2017,RenderGAN: Generating Realistic Labeled Data,,conf/iclr/SixtWL17,DBLP
ICLR,pre_gpt,2017,Restricted Boltzmann Machines provide an accurate metric for retinal responses to visual stimuli,,conf/iclr/GardellaMM17,DBLP
ICLR,pre_gpt,2017,Revisiting Batch Normalization For Practical Domain Adaptation,,conf/iclr/LiWS0H17,DBLP
ICLR,pre_gpt,2017,Revisiting Classifier Two-Sample Tests,,conf/iclr/Lopez-PazO17,DBLP
ICLR,pre_gpt,2017,Robustness to Adversarial Examples through an Ensemble of Specialists,,conf/iclr/AbbasiG17,DBLP
ICLR,pre_gpt,2017,SGDR: Stochastic Gradient Descent with Warm Restarts,,conf/iclr/LoshchilovH17,DBLP
ICLR,pre_gpt,2017,Sample Efficient Actor-Critic with Experience Replay,,conf/iclr/0001BHMMKF17,DBLP
ICLR,pre_gpt,2017,SampleRNN: An Unconditional End-to-End Neural Audio Generation Model,,conf/iclr/MehriKGKJSCB17,DBLP
ICLR,pre_gpt,2017,Semantic embeddings for program behaviour patterns,,conf/iclr/ChistyakovLKR17,DBLP
ICLR,pre_gpt,2017,Semi-Supervised Classification with Graph Convolutional Networks,,conf/iclr/KipfW17,DBLP
ICLR,pre_gpt,2017,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,,conf/iclr/PapernotAEGT17,DBLP
ICLR,pre_gpt,2017,Semi-supervised deep learning by metric embedding,,conf/iclr/HofferA17,DBLP
ICLR,pre_gpt,2017,Shake-Shake regularization of 3-branch residual networks,,conf/iclr/Gastaldi17,DBLP
ICLR,pre_gpt,2017,Short and Deep: Sketching and Neural Networks,,conf/iclr/DanielyLST17,DBLP
ICLR,pre_gpt,2017,Sigma Delta Quantized Networks,,conf/iclr/OConnorW17,DBLP
ICLR,pre_gpt,2017,"Snapshot Ensembles: Train 1, Get M for Free",,conf/iclr/HuangLP0HW17,DBLP
ICLR,pre_gpt,2017,Soft Weight-Sharing for Neural Network Compression,,conf/iclr/UllrichMW17,DBLP
ICLR,pre_gpt,2017,Song From PI: A Musically Plausible Network for Pop Music Generation,,conf/iclr/ChuUF17,DBLP
ICLR,pre_gpt,2017,Sparsely-Connected Neural Networks: Towards Efficient VLSI Implementation of Deep Neural Networks,,conf/iclr/ArdakaniCG17,DBLP
ICLR,pre_gpt,2017,Steerable CNNs,,conf/iclr/CohenW17,DBLP
ICLR,pre_gpt,2017,Stick-Breaking Variational Autoencoders,,conf/iclr/NalisnickS17,DBLP
ICLR,pre_gpt,2017,Stochastic Neural Networks for Hierarchical Reinforcement Learning,,conf/iclr/FlorensaDA17,DBLP
ICLR,pre_gpt,2017,Structured Attention Networks,,conf/iclr/KimDHR17,DBLP
ICLR,pre_gpt,2017,Support Regularized Sparse Coding and Its Fast Encoder,,conf/iclr/YangYKYH17,DBLP
ICLR,pre_gpt,2017,Symmetry-Breaking Convergence Analysis of Certain Two-layered Neural Networks with ReLU nonlinearity,,conf/iclr/Tian17,DBLP
ICLR,pre_gpt,2017,Synthetic Gradient Methods with Virtual Forward-Backward Networks,,conf/iclr/MiyatoOMK17,DBLP
ICLR,pre_gpt,2017,Tactics of Adversarial Attack on Deep Reinforcement Learning Agents,,conf/iclr/LinHLS0S17,DBLP
ICLR,pre_gpt,2017,Temporal Ensembling for Semi-Supervised Learning,,conf/iclr/LaineA17,DBLP
ICLR,pre_gpt,2017,The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables,,conf/iclr/MaddisonMT17,DBLP
ICLR,pre_gpt,2017,The Effectiveness of Transfer Learning in Electronic Health Records Data,,conf/iclr/DuboisRJSK17,DBLP
ICLR,pre_gpt,2017,The High-Dimensional Geometry of Binary Neural Networks,,conf/iclr/AndersonB17,DBLP
ICLR,pre_gpt,2017,The Neural Noisy Channel,,conf/iclr/YuBDGK17,DBLP
ICLR,pre_gpt,2017,The Preimage of Rectifier Network Activities,,conf/iclr/CarlssonARSS17,DBLP
ICLR,pre_gpt,2017,Third Person Imitation Learning,,conf/iclr/StadieAS17,DBLP
ICLR,pre_gpt,2017,Tighter bounds lead to improved classifiers,,conf/iclr/Roux17,DBLP
ICLR,pre_gpt,2017,TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency,,conf/iclr/Dieng0GP17,DBLP
ICLR,pre_gpt,2017,Topology and Geometry of Half-Rectified Network Optimization,,conf/iclr/FreemanB17,DBLP
ICLR,pre_gpt,2017,"Towards ""AlphaChem"": Chemical Synthesis Planning with Tree Search and Deep Neural Network Policies",,conf/iclr/SeglerPW17,DBLP
ICLR,pre_gpt,2017,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music,,conf/iclr/YuV17,DBLP
ICLR,pre_gpt,2017,Towards Principled Methods for Training Generative Adversarial Networks,,conf/iclr/ArjovskyB17,DBLP
ICLR,pre_gpt,2017,Towards a Neural Statistician,,conf/iclr/EdwardsS17,DBLP
ICLR,pre_gpt,2017,Towards an automatic Turing test: Learning to evaluate dialogue responses,,conf/iclr/LoweNSABP17,DBLP
ICLR,pre_gpt,2017,Towards the Limit of Network Quantization,,conf/iclr/ChoiEL17,DBLP
ICLR,pre_gpt,2017,Trace Norm Regularised Deep Multi-Task Learning,,conf/iclr/YangH17a,DBLP
ICLR,pre_gpt,2017,Tracking the World State with Recurrent Entity Networks,,conf/iclr/HenaffWSBL17,DBLP
ICLR,pre_gpt,2017,Trained Ternary Quantization,,conf/iclr/ZhuHMD17,DBLP
ICLR,pre_gpt,2017,Training Agent for First-Person Shooter Game with Actor-Critic Curriculum Learning,,conf/iclr/WuT17,DBLP
ICLR,pre_gpt,2017,Training Compressed Fully-Connected Networks with a Density-Diversity Penalty,,conf/iclr/WangCBN17,DBLP
ICLR,pre_gpt,2017,Training Triplet Networks with GAN,,conf/iclr/Zieba017,DBLP
ICLR,pre_gpt,2017,Training a Subsampling Mechanism in Expectation,,conf/iclr/RaffelL17,DBLP
ICLR,pre_gpt,2017,Training deep neural-networks using a noise adaptation layer,,conf/iclr/GoldbergerB17,DBLP
ICLR,pre_gpt,2017,Transfer Learning for Sequence Tagging with Hierarchical Recurrent Networks,,conf/iclr/YangSC17,DBLP
ICLR,pre_gpt,2017,Transfer of View-manifold Learning to Similarity Perception of Novel Objects,,conf/iclr/LinWLZYL17,DBLP
ICLR,pre_gpt,2017,Transferring Knowledge to Smaller Network with Class-Distance Loss,,conf/iclr/KimK17,DBLP
ICLR,pre_gpt,2017,Tree-structured decoding with doubly-recurrent neural networks,,conf/iclr/Alvarez-MelisJ17,DBLP
ICLR,pre_gpt,2017,Trusting SVM for Piecewise Linear CNNs,,conf/iclr/BerradaZK17,DBLP
ICLR,pre_gpt,2017,Tuning Recurrent Neural Networks with Reinforcement Learning,,conf/iclr/JaquesGTE17,DBLP
ICLR,pre_gpt,2017,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,,conf/iclr/InanKS17,DBLP
ICLR,pre_gpt,2017,Understanding Trainable Sparse Coding with Matrix Factorization,,conf/iclr/MoreauB17,DBLP
ICLR,pre_gpt,2017,Understanding deep learning requires rethinking generalization,,conf/iclr/ZhangBHRV17,DBLP
ICLR,pre_gpt,2017,Understanding intermediate layers using linear classifier probes,,conf/iclr/AlainB17,DBLP
ICLR,pre_gpt,2017,Unrolled Generative Adversarial Networks,,conf/iclr/MetzPPS17,DBLP
ICLR,pre_gpt,2017,Unseen Style Transfer Based on a Conditional Fast Style Transfer Network,,conf/iclr/Yanai17,DBLP
ICLR,pre_gpt,2017,Unsupervised Cross-Domain Image Generation,,conf/iclr/TaigmanPW17,DBLP
ICLR,pre_gpt,2017,Unsupervised Feature Learning for Audio Analysis,,conf/iclr/0005BT17,DBLP
ICLR,pre_gpt,2017,Unsupervised Perceptual Rewards for Imitation Learning,,conf/iclr/SermanetXL17,DBLP
ICLR,pre_gpt,2017,Unsupervised and Scalable Algorithm for Learning Node Representations,,conf/iclr/PimentelVZ17,DBLP
ICLR,pre_gpt,2017,Variable Computation in Recurrent Neural Networks,,conf/iclr/JerniteGJM17,DBLP
ICLR,pre_gpt,2017,Variational Intrinsic Control,,conf/iclr/GregorRW17,DBLP
ICLR,pre_gpt,2017,Variational Lossy Autoencoder,,conf/iclr/0022KSDDSSA17,DBLP
ICLR,pre_gpt,2017,Variational Recurrent Adversarial Deep Domain Adaptation,,conf/iclr/PurushothamCNL17,DBLP
ICLR,pre_gpt,2017,Variational Reference Priors,,conf/iclr/NalisnickS17a,DBLP
ICLR,pre_gpt,2017,Visualizing Deep Neural Network Decisions: Prediction Difference Analysis,,conf/iclr/ZintgrafCAW17,DBLP
ICLR,pre_gpt,2017,What does it take to generate natural textures?,,conf/iclr/UstyuzhaninovBG17,DBLP
ICLR,pre_gpt,2017,Why Deep Neural Networks for Function Approximation?,,conf/iclr/LiangS17,DBLP
ICLR,pre_gpt,2017,Words or Characters? Fine-grained Gating for Reading Comprehension,,conf/iclr/YangDYHCS17,DBLP
ICLR,pre_gpt,2017,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,,conf/iclr/KruegerMKPBKGBC17,DBLP
ICLR,pre_gpt,2017,beta-VAE: Learning Basic Visual Concepts with a Constrained Variational Framework,,conf/iclr/HigginsMPBGBML17,DBLP
ICLR,pre_gpt,2018,3D-FilterMap: A Compact Architecture for Deep Convolutional Neural Networks,,conf/iclr/YangYX0JH18,DBLP
ICLR,pre_gpt,2018,3D-Scene-GAN: Three-dimensional Scene Reconstruction with Generative Adversarial Networks,,conf/iclr/YuW18,DBLP
ICLR,pre_gpt,2018,"6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Conference Track Proceedings",,conf/iclr/2018,DBLP
ICLR,pre_gpt,2018,"6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Workshop Track Proceedings",,conf/iclr/2018w,DBLP
ICLR,pre_gpt,2018,A Bayesian Perspective on Generalization and Stochastic Gradient Descent,,conf/iclr/SmithL18,DBLP
ICLR,pre_gpt,2018,"A Compressed Sensing View of Unsupervised Text Embeddings, Bag-of-n-Grams, and LSTMs",,conf/iclr/AroraKSV18,DBLP
ICLR,pre_gpt,2018,A DIRT-T Approach to Unsupervised Domain Adaptation,,conf/iclr/ShuBNE18,DBLP
ICLR,pre_gpt,2018,A Dataset To Evaluate The Representations Learned By Video Prediction Models,,conf/iclr/SzetoSRC18,DBLP
ICLR,pre_gpt,2018,A Deep Reinforced Model for Abstractive Summarization,,conf/iclr/PaulusXS18,DBLP
ICLR,pre_gpt,2018,A Flexible Approach to Automated RNN Architecture Generation,,conf/iclr/SchrimpfM0S18,DBLP
ICLR,pre_gpt,2018,A Framework for the Quantitative Evaluation of Disentangled Representations,,conf/iclr/EastwoodW18,DBLP
ICLR,pre_gpt,2018,A Hierarchical Model for Device Placement,,conf/iclr/MirhoseiniGPSLD18,DBLP
ICLR,pre_gpt,2018,A Language and Compiler View on Differentiable Programming,,conf/iclr/WangR18,DBLP
ICLR,pre_gpt,2018,A Neural Representation of Sketch Drawings,,conf/iclr/HaE18,DBLP
ICLR,pre_gpt,2018,A New Method of Region Embedding for Text Classification,,conf/iclr/QiaoHNLD0Y018,DBLP
ICLR,pre_gpt,2018,A PAC-Bayesian Approach to Spectrally-Normalized Margin Bounds for Neural Networks,,conf/iclr/NeyshaburBS18,DBLP
ICLR,pre_gpt,2018,A Proximal Block Coordinate Descent Algorithm for Deep Neural Network Training,,conf/iclr/LauZWY18,DBLP
ICLR,pre_gpt,2018,A Scalable Laplace Approximation for Neural Networks,,conf/iclr/RitterBB18,DBLP
ICLR,pre_gpt,2018,A Simple Neural Attentive Meta-Learner,,conf/iclr/MishraR0A18,DBLP
ICLR,pre_gpt,2018,A differentiable BLEU loss. Analysis and first results,,conf/iclr/CasasFC18,DBLP
ICLR,pre_gpt,2018,A moth brain learns to read MNIST,,conf/iclr/DelahuntK18,DBLP
ICLR,pre_gpt,2018,Accelerating Neural Architecture Search using Performance Prediction,,conf/iclr/BakerGRN18,DBLP
ICLR,pre_gpt,2018,Action-dependent Control Variates for Policy Optimization via Stein Identity,,conf/iclr/LiuFMZ0018,DBLP
ICLR,pre_gpt,2018,Activation Maximization Generative Adversarial Nets,,conf/iclr/ZhouCRSRZ0018,DBLP
ICLR,pre_gpt,2018,Active Learning for Convolutional Neural Networks: A Core-Set Approach,,conf/iclr/SenerS18,DBLP
ICLR,pre_gpt,2018,Active Neural Localization,,conf/iclr/ChaplotPS18,DBLP
ICLR,pre_gpt,2018,Adapting to Continuously Shifting Domains,,conf/iclr/BobuTHD18,DBLP
ICLR,pre_gpt,2018,Adaptive Dropout with Rademacher Complexity Regularization,,conf/iclr/ZhaiW18,DBLP
ICLR,pre_gpt,2018,Adaptive Memory Networks,,conf/iclr/LiK18,DBLP
ICLR,pre_gpt,2018,Adaptive Path-Integral Approach for Representation Learning and Planning,,conf/iclr/HaPCPC18,DBLP
ICLR,pre_gpt,2018,Adaptive Quantization of Neural Networks,,conf/iclr/KhoramL18,DBLP
ICLR,pre_gpt,2018,Additive Margin Softmax for Face Verification,,conf/iclr/0015LDL018,DBLP
ICLR,pre_gpt,2018,Adversarial Dropout Regularization,,conf/iclr/SaitoUHS18,DBLP
ICLR,pre_gpt,2018,Adversarial Policy Gradient for Alternating Markov Games,,conf/iclr/Gao0H18,DBLP
ICLR,pre_gpt,2018,Adversarial Spheres,,conf/iclr/GilmerMFSRWG18,DBLP
ICLR,pre_gpt,2018,All-but-the-Top: Simple and Effective Postprocessing for Word Representations,,conf/iclr/MuV18,DBLP
ICLR,pre_gpt,2018,Alternating Multi-bit Quantization for Recurrent Neural Networks,,conf/iclr/XuYLOCWZ18,DBLP
ICLR,pre_gpt,2018,AmbientGAN: Generative models from lossy measurements,,conf/iclr/BoraPD18,DBLP
ICLR,pre_gpt,2018,An Evaluation of Fisher Approximations Beyond Kronecker Factorization,,conf/iclr/LaurentGBBV18,DBLP
ICLR,pre_gpt,2018,An Experimental Study of Neural Networks for Variable Graphs,,conf/iclr/Bresson018,DBLP
ICLR,pre_gpt,2018,An Online Learning Approach to Generative Adversarial Networks,,conf/iclr/GrnarovaLLH018,DBLP
ICLR,pre_gpt,2018,An Optimization View on Dynamic Routing Between Capsules,,conf/iclr/Wang018,DBLP
ICLR,pre_gpt,2018,An efficient framework for learning sentence representations,,conf/iclr/LogeswaranL18,DBLP
ICLR,pre_gpt,2018,An image representation based convolutional network for DNA classification,,conf/iclr/YinBZSB18,DBLP
ICLR,pre_gpt,2018,An interpretable LSTM neural network for autoregressive exogenous model,,conf/iclr/GuoLL18,DBLP
ICLR,pre_gpt,2018,Analysis of Cosmic Microwave Background with Deep Learning,,conf/iclr/HeRH18,DBLP
ICLR,pre_gpt,2018,Analyzing and Exploiting NARX Recurrent Neural Networks for Long-Term Dependencies,,conf/iclr/DiPietroRNH18,DBLP
ICLR,pre_gpt,2018,Apprentice: Using Knowledge Distillation Techniques To Improve Low-Precision Network Accuracy,,conf/iclr/MishraM18,DBLP
ICLR,pre_gpt,2018,Are Efficient Deep Representations Learnable?,,conf/iclr/NyeS18,DBLP
ICLR,pre_gpt,2018,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,,conf/iclr/BuckBCGGHW18,DBLP
ICLR,pre_gpt,2018,Aspect-based Question Generation,,conf/iclr/HuLM0Y18,DBLP
ICLR,pre_gpt,2018,Attacking Binarized Neural Networks,,conf/iclr/GallowayTM18,DBLP
ICLR,pre_gpt,2018,Attacking the Madry Defense Model with $L_1$-based Adversarial Examples,,conf/iclr/SharmaC18,DBLP
ICLR,pre_gpt,2018,Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,,conf/iclr/ZhouLXHH018,DBLP
ICLR,pre_gpt,2018,Auto-Encoding Sequential Monte Carlo,,conf/iclr/LeIRJW18,DBLP
ICLR,pre_gpt,2018,Automated Design using Neural Networks and Gradient Descent,,conf/iclr/Hennigh18,DBLP
ICLR,pre_gpt,2018,Automatically Inferring Data Quality for Spatiotemporal Forecasting,,conf/iclr/SeoMBL18,DBLP
ICLR,pre_gpt,2018,Autoregressive Generative Adversarial Networks,,conf/iclr/YaziciY018,DBLP
ICLR,pre_gpt,2018,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,,conf/iclr/GrathwohlCWRD18,DBLP
ICLR,pre_gpt,2018,Bayesian Incremental Learning for Deep Neural Networks,,conf/iclr/KochurovGPMAV18,DBLP
ICLR,pre_gpt,2018,Benefits of Depth for Long-Term Memory of Recurrent Networks,,conf/iclr/LevineSS18,DBLP
ICLR,pre_gpt,2018,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,,conf/iclr/LuZLD18,DBLP
ICLR,pre_gpt,2018,Beyond Shared Hierarchies: Deep Multitask Learning through Soft Layer Ordering,,conf/iclr/MeyersonM18,DBLP
ICLR,pre_gpt,2018,Beyond Word Importance: Contextual Decomposition to Extract Interactions from LSTMs,,conf/iclr/MurdochLY18,DBLP
ICLR,pre_gpt,2018,Bi-Directional Block Self-Attention for Fast and Memory-Efficient Sequence Modeling,,conf/iclr/ShenZL0Z18,DBLP
ICLR,pre_gpt,2018,Black-box Attacks on Deep Neural Networks via Gradient Estimation,,conf/iclr/BhagojiH0S18,DBLP
ICLR,pre_gpt,2018,Boosting Dilated Convolutional Networks with Mixed Tensor Decompositions,,conf/iclr/CohenTS18,DBLP
ICLR,pre_gpt,2018,Boosting the Actor with Dual Critic,,conf/iclr/DaiSH0S18,DBLP
ICLR,pre_gpt,2018,Boundary Seeking GANs,,conf/iclr/HjelmJTCCB18,DBLP
